id,name,symbol,price,circulating_supply,market_cap,volume_24h,percent_change_24h,last_updated
1,Bitcoin,BTC,60852.44447029472,19717293,1199845477387.0308,22677775523.126274,-1.68882423,2024-06-26T20:56:00.000Z
1,Bitcoin,BTC,60852.44447029472,19717293,1199845477387.0308,22677775523.126274,-1.68882423,2024-06-26T20:56:00.000Z
1,Bitcoin,BTC,60852.44447029472,19717293,1199845477387.0308,22677775523.126274,-1.68882423,2024-06-26T20:56:00.000Z
1,Bitcoin,BTC,60882.4415943345,19717293,1200436939470.8806,22670561977.35261,-1.62245292,2024-06-26T20:57:00.000Z
1,Bitcoin,BTC,60882.4415943345,19717293,1200436939470.8806,22670561977.35261,-1.62245292,2024-06-26T20:57:00.000Z
1,Bitcoin,BTC,60882.4415943345,19717293,1200436939470.8806,22670561977.35261,-1.62245292,2024-06-26T20:57:00.000Z
1,Bitcoin,BTC,60882.4415943345,19717293,1200436939470.8806,22670561977.35261,-1.62245292,2024-06-26T20:57:00.000Z
1,Bitcoin,BTC,60882.4415943345,19717293,1200436939470.8806,22670561977.35261,-1.62245292,2024-06-26T20:57:00.000Z
1,Bitcoin,BTC,60938.79337481859,19717293,1201548044037.7568,22672824450.15286,-1.53959668,2024-06-26T20:58:00.000Z
1,Bitcoin,BTC,60938.79337481859,19717293,1201548044037.7568,22672824450.15286,-1.53959668,2024-06-26T20:58:00.000Z
1,Bitcoin,BTC,60938.79337481859,19717293,1201548044037.7568,22672824450.15286,-1.53959668,2024-06-26T20:58:00.000Z
